review_id,sentence_id,text,status,Food,Staff / service,Price / value,Wait times,Atmosphere / facilities,Business operations,Recommendations / loyalty,Overall experience
71,3,"You basically get in line and order while youre moving along, then pay once you reach the register.",unclassified,0,0,0,0,0,0,0,0
71,4,"I got a small #8 (came with cheese, chorizo and the portuguese chicken) as well as one portguese tart.",candidate matches,1,0,0,0,0,1,0,0
71,5,The tart was cold but divine flaky goodness.,candidate matches,1,0,0,0,0,0,0,0
71,6,"The poutine, while a small size, is probably enough for 2-3 people to split.",candidate matches,1,0,0,0,0,1,1,0
71,7,My favorite part was the crispiness and the flavorful chicken.,candidate matches,1,1,1,0,1,1,0,0
71,8,"There are a couple of tables in the area across the street, as well as a park you can take your poutine to eat in if you dont opt to dine inside.",candidate matches,1,1,0,0,1,1,1,0
72,1,"With all the rave, I was really excited to try this for one of my dinner meals.",unclassified,0,0,0,0,0,0,0,0
72,2,"We went at 8pm and yes, there is a long line around the corner.",candidate matches,0,1,0,1,1,0,0,0
72,3,"And yes, it did moved fast.",candidate matches,0,1,0,1,0,0,0,0
72,4,We waited 30 mins.,candidate matches,0,0,0,1,0,0,0,0
72,5,The order system is very chaotic.,unclassified,0,0,0,0,0,0,0,0
72,6,"First a lady approached you and you tell them your order,  then a second lady comes to you while the line moves towards the register, you tell her your order again shouting on top of your lungs through this opening on the glass.",unclassified,0,0,0,0,0,0,0,0
72,7,"She packs your order, put it on top of a tray, and then to the register to pay.",candidate matches,0,0,0,0,0,1,0,0
72,8,"But by that time, you really lost track, which is your order, and you have to repeat your order over again.",unclassified,0,0,0,0,0,0,0,0
72,9,"It got really confusing, the yelling, the language barrier at least for a first timer.",unclassified,0,0,0,0,0,0,0,0
72,10,"The food, chicken was only ok.",candidate matches,1,1,1,1,1,1,1,0
72,11,It's not as moist as expected.,unclassified,0,0,0,0,0,0,0,0
72,12,"Actually, dry.",unclassified,0,0,0,0,0,0,0,0
72,13,The rave about poutine was too salty and overwhelming.,candidate matches,1,1,0,0,0,1,1,0
72,14,$3.50 for the Salad was a  fancy little salad.,candidate matches,1,0,1,0,0,1,0,0
72,15,It's got the nice vingarette dressing.,unclassified,0,0,0,0,0,0,0,0
72,16,I loved my salad.,candidate matches,1,1,1,0,0,1,0,0
72,17,Came the desert.,unclassified,0,0,0,0,0,0,0,0
72,18,The Portuguese egg tart was not what excepted.,candidate matches,1,0,0,0,0,0,0,0
72,19,The filling is not a cream but a custard cake like texture.,unclassified,0,0,0,0,0,0,0,0
72,20,"Nevertheless, it's not that sweet and love the texture of the crust.",unclassified,0,0,0,0,0,0,0,0
72,21,"Lastly, I also got a flan.",unclassified,0,0,0,0,0,0,0,0
72,22,"It was overly sweet, and the texture is not consistently smooth.",unclassified,0,0,0,0,0,0,0,0
72,23,I am glad I waited to try what the rave is about.,unclassified,0,0,0,0,0,0,0,0
72,24,"Otherwise, I wouldn't get to write this review.",unclassified,0,0,0,0,0,0,0,0
72,25,For the food and service was OK.,candidate matches,1,1,1,1,1,0,0,0
72,26,Probably won't go back for the second time.,unclassified,0,0,0,0,0,0,0,0
73,1,There's  lots of hype on social media posted about Ma Poule Mouillee and I was excited to try it.,candidate matches,0,0,0,1,0,0,1,0
73,2,I was a bit skeptical if it would actually live up to its name.,unclassified,0,0,0,0,0,0,0,0
73,3,Goodness I was pleasantly surprised to find that this was indeed a very moist fire roasted Portuguese chicken.,candidate matches,1,0,0,0,0,0,1,0
73,4,I am always reluctant to order chicken in an establishment as it's oftentimes dry and overcooked.,candidate matches,1,1,0,0,0,0,1,0
73,5,"In my opinion condiments and sauces should enhance what you are eating, not be a necessary addition to revive your dish.",unclassified,0,0,0,0,0,0,0,0
73,6,"If you arrive during peak dining hours, be prepared to wait on a line that extends outside of the eatery.",candidate matches,0,1,0,1,0,1,0,0
73,7,It does go quick though cause  the staff behind the counters are efficient like well oiled machinery.,candidate matches,0,1,0,0,0,0,0,0
73,8,"I ordered a half chicken with fries and salad, two orders of a chicken quarter which also came with the same sides as well as a large poutine with chicken, chorizo, cheese curds and gravy.",candidate matches,1,1,0,0,0,1,0,0
73,9,You are also asked if you'd like a mild or spicy sauce which they top onto your chicken.,candidate matches,1,0,0,0,0,0,1,0
73,10,"For my after dinner goodie, I got traditional flan, coconut flan as well as a cream cannoli for good measure.",candidate matches,1,0,0,0,0,0,0,0
73,11,They had a nice selection of Portuguese desserts and breads.,unclassified,0,0,0,0,0,0,0,0
73,12,"Additionally I saw two types of flan, and Portuguese egg tarts as well as typical French goodies yum!",candidate matches,1,0,0,0,0,0,0,0
73,13,Entrees are packed in to go boxes as well as your side salads.,candidate matches,1,0,0,0,1,1,0,0
73,14,That is a bonus as I do not like my cold mixed salad greens in vinaigrette touching my hot food.,unclassified,0,0,0,0,0,0,0,0
73,15,The portions here are generous and you more than likely will take your leftovers to go.,candidate matches,1,0,0,0,0,1,0,0
73,16,There is decent indoor seating for this cozy establishment.,candidate matches,0,0,0,0,1,1,0,0
73,17,"Although every seat was taken, by the time I placed my order I was able to secure a table.",unclassified,0,0,0,0,0,0,0,0
73,18,"Be aware that if you are a serious condiment lover, such as myself they do not give you more than one or two tiny cups per entree.",candidate matches,1,0,0,0,0,0,0,0
73,19,When I asked for another small portion of their house made sauce the lady at the counter charged me a dollar.,candidate matches,0,0,0,0,0,1,0,0
73,20,Not sure that is the case for everyone though cause there were plenty others asking for extra.,unclassified,0,0,0,0,0,0,0,0
73,21,I am guessing it depends on who is at the checkout counter?,candidate matches,0,0,0,0,0,1,0,0
73,22,All in all it was a nice experience and the chicken was very memorable especially the chicken chorizo poutine which they are known for.,candidate matches,1,1,1,0,1,1,1,0
73,23,I would eat there again for sure.,unclassified,0,0,0,0,0,0,0,0
74,1,BEST POUTINE IN MONTREAL.,candidate matches,1,1,0,0,0,1,1,1
74,2,Hands down this was bomb and there is a reason why there is such a long lineup that goes around the restaurant.,candidate matches,0,0,0,0,1,1,0,0
74,3,#8 Bon les portugals font de la poutine ($18) ~ SOOO GOOOD the chorizo was so flavourful and delicious with their roast chicken.,candidate matches,1,1,0,0,0,0,0,0
74,4,The cheese was perfectly melted and the gravy was so flavorful with the crispy fries.,candidate matches,1,0,0,0,0,0,0,0
74,5,The cheese pull was insane and sooo good.,unclassified,0,0,0,0,0,0,0,0
74,6,Probably the best poutine ive ever had and 10/10 would come back just for this.,candidate matches,1,0,0,0,0,1,1,0
74,7,It was good and delicious.,candidate matches,1,0,1,0,1,0,0,0
74,8,Perfect for sharing as well.,unclassified,0,0,0,0,0,0,0,0
74,9,They roast the chicken fresh and daily and it makes the poutine 10x better.,candidate matches,1,0,0,0,0,1,1,0
74,10,Overall a place I highly recommend because of how good it is.,candidate matches,0,0,0,0,1,0,1,0
75,1,I always visit here whenever I'm in Montreal!,candidate matches,0,0,0,0,0,0,1,1
75,2,Love their portugese chicken and their portugese tart!,candidate matches,1,0,0,0,0,0,1,0
75,3,Got their #8.,unclassified,0,0,0,0,0,0,0,0
75,4,"Bon, Les Portugais Font De La Poutine (Poutine with Chicken and Chorizo) and their #1 Le Tony Alves (whole chicken) Portions were massive, and their chicken is seriously top notch!",candidate matches,1,1,0,0,0,1,1,0
75,5,Love how well the flavours work with the poutine.,candidate matches,1,1,0,0,0,1,1,0
75,6,Definitely recommend getting a drink to go with your meal since it can get a little salty near the end.,unclassified,0,0,0,0,0,0,0,0
75,7,But superb chicken!,candidate matches,1,1,0,0,0,0,0,0
76,1,A warm and filling meal for the soul.,candidate matches,0,1,0,0,0,0,0,0
76,2,"No frills order and grab your food at the counter spot, expect a line around the corner.",candidate matches,0,1,0,1,0,1,0,0
76,3,It'll be about a 20-30min wait.,candidate matches,0,0,0,1,0,0,0,0
76,4,"Their poutine is topped with cheese curds chicken and chorizo - a large is more than enough for 3-4 people to share, it's filling and heavy.",candidate matches,1,1,0,0,0,1,1,0
76,5,The whole chicken is a bit salty and so are the fries/ chicken chorizo combo.,candidate matches,1,0,1,0,0,0,0,0
76,6,Nice to try once while you're in the area!,candidate matches,0,0,0,0,0,0,1,0
76,7,"Their egg tarts are yummy but are served cold, they taste much better warmed up in the oven - they're sold for $2 a piece or $10 for 6",candidate matches,1,0,0,0,0,0,0,0
77,1,"Huge portions, did not expect the large to be that big.",candidate matches,1,0,1,0,0,0,0,0
77,2,Grabbed the poutine and their egg tart to try.,candidate matches,1,0,0,0,0,1,1,0
77,3,"The poutine was really good, maybe the best one I've had so far but it did get a bit tiring towards the end.",candidate matches,1,0,1,0,0,1,1,0
77,4,I find that the sauce was a bit too much.,unclassified,0,0,0,0,0,0,0,0
77,5,"I liked the chicken, it was juicy and had lots of flavour but the gravy overpowered it.",candidate matches,1,1,1,0,0,1,1,0
77,6,"I enjoyed the egg tart, it was nice and creamy.",candidate matches,1,0,0,0,0,0,0,0
78,1,"I came to Montreal during restaurant week and out of all of the delicious meals I had during my stay, this one stood out above the rest.",candidate matches,1,1,1,0,1,1,1,1
78,2,"I had seen a picture online of the fish that I wanted, a #8, which is a rotisserie chicken and chorizo poutine, I opted for ""hot"" (more piquant) sauce as well.",candidate matches,1,0,0,0,0,1,0,0
78,3,I opted for the small size as I wanted to eat a lot more that day and I'm honestly glad I did.,unclassified,0,0,0,0,0,0,0,0
78,4,"I can eat a lot of food but the amount that they packed into that small, aluminum container nearly had me bursting at the gills; cheese curds are no joke!",unclassified,0,0,0,0,0,0,0,0
78,5,"This was one of those meals where you take a bite and are immediately in another world, where nothing else matters, and all you want to do is keep eating.",unclassified,0,0,0,0,0,0,0,0
78,6,"At first, I was devouring my meal but as it quickly started to disappear, I knew I had to savour it and make this moment last as long as I could.",unclassified,0,0,0,0,0,0,0,0
78,7,"The inside, though small, had comfortable seating, with plenty of views of the surrounding neighborhood.",candidate matches,0,0,0,0,1,1,0,0
78,8,"Though I thought this place would be touristy, I was eating with locals and construction workers.",candidate matches,1,1,1,0,1,0,1,1
78,9,"Sitting there eating, I felt like I knew a secret that other travelers did not.",candidate matches,0,0,0,0,1,0,0,0
78,10,"For dessert, I got two pasteis de natas to really still down that Portuguese flavor.",candidate matches,1,0,0,0,0,0,0,0
78,11,Do yourself a favor and come here.,unclassified,0,0,0,0,0,0,0,0
78,12,I am honestly kicking myself that I didn't make it here twice during my four day stay.,unclassified,0,0,0,0,0,0,0,0
79,1,"Wow, first time trying poutine and I'm glad I came here to try it.",candidate matches,1,1,0,0,0,1,1,0
79,2,Everything was in french but I managed to order poutine with everything on it.,candidate matches,1,1,0,0,0,1,1,0
79,3,It was a delicious surprise and it surpassed many disco fries I've had in the US.,candidate matches,1,0,1,0,0,0,0,0
79,4,The place is small and busy but the line moves quickly.,candidate matches,0,1,0,1,1,0,0,0
79,5,There is not alot of seating so maybe ask for it to go if you don't find any.,candidate matches,0,0,0,0,1,1,0,0
80,1,Not too much seating in this restaurant but the food is absolutely amazing!,candidate matches,1,0,1,0,1,1,0,0
80,2,I wished we had another day to go back and get more chicken!,candidate matches,1,0,0,0,0,1,1,0
80,3,"We stopped here because of the somebody feed Phil episode and true to what was said in the episode, the chicken is so juicy and flavorful, it's delicious.",candidate matches,1,0,0,0,0,0,1,0
80,4,We were able to order in English and the lady behind the counter gave us suggestions on what to get.,unclassified,0,0,0,0,0,0,0,0
80,5,Nothing was disappointing.,candidate matches,0,0,0,0,0,0,0,1
80,6,The Portuguese tarts were all very delicious as well.,candidate matches,1,0,0,0,0,0,0,0
80,7,Salads were fresh.,candidate matches,1,1,0,0,0,1,0,0
80,8,"This does seem to be more of either a take out or eat quickly then leave, not necessarily a nice sit down dinner place.",candidate matches,0,1,0,0,0,1,0,0
80,9,Definitely in the list to come back here when I visit.,unclassified,0,0,0,0,0,0,0,0
81,1,Best chicken ever!!!,candidate matches,1,1,0,0,0,0,1,0
81,2,OMG The French fries!!!,candidate matches,1,0,1,0,0,0,0,0
81,3,Were awesome!,unclassified,0,0,0,0,0,0,0,0
81,4,The service is Great!,candidate matches,0,1,0,0,0,0,0,0
81,5,The ambiance excellent!,unclassified,0,0,0,0,0,0,0,0
81,6,A lot of people but the guys inside the kitchen work very hard and fast   So everyone gets their favorites and enjoy!,candidate matches,0,0,0,0,1,0,0,0
82,1,I always recommend Ma Poule for their poutine!,candidate matches,1,1,0,1,0,1,1,0
82,2,Their poutine is loaded and there's a hefty amount of protein from the grilled chicken and chorizo.,candidate matches,1,1,0,0,0,1,1,0
82,3,"Their portions are huge, so a small could fill you up, but a large makes it easily shareable.",unclassified,0,0,0,0,0,0,0,0
82,4,Their Portuguese roast chicken is also very worth trying!,candidate matches,1,0,0,0,0,0,1,0
82,5,You can opt for a whole or half chicken.,candidate matches,1,0,0,0,0,1,0,0
82,6,The serving sizes here are pretty big.,candidate matches,1,0,0,0,0,0,0,0
82,7,"Most of it comes with a side of fries and salad, but you can also just opt for the chicken alone.",candidate matches,1,0,1,0,0,1,0,0
82,8,It's super tender and juicy!,candidate matches,1,0,0,0,0,0,0,0
82,9,"A very good post workout meal There might be a long line sometimes, but it moves rather quickly and the staffs working their hardest.",candidate matches,0,1,0,0,0,0,0,0
82,10,There's ample indoor seating.,candidate matches,0,0,0,0,1,1,0,0
82,11,You won't be allocated any seating.,candidate matches,0,0,0,0,1,1,0,0
82,12,"It's more of a cafeteria styled establishment, but I notice a lot of people eating outside as well.",candidate matches,0,0,0,0,1,1,0,0
83,1,"If you're looking for a delicious poutine to have and share with multiple friends, look no further.",candidate matches,1,1,0,0,0,1,1,0
83,2,We shared the petite poutine size between two people.,candidate matches,1,1,0,0,0,1,1,0
83,3,"If we were hungry and wanting that as a meal, it would still be very filling.",unclassified,0,0,0,0,0,0,0,0
83,4,The fries remained crisp and were clearly freshly fried.,candidate matches,1,0,0,0,0,0,0,0
83,5,The gravy and cheese curds hit the spot.,candidate matches,0,0,0,0,0,1,0,0
83,6,They also have many other great options with their freshly cooked chicken and a small bakery.,candidate matches,1,1,1,0,0,0,1,0
83,7,The service was quick and the tables in the corner allow for quick seating to enjoy your meal and watch the park scenery outdoors.,candidate matches,0,1,0,0,1,1,0,0
83,8,A great place to stop by for anyone who enjoys poutine.,candidate matches,1,1,0,0,0,1,1,0
85,1,Been to MPM a few more times since my original review so I decided an update was in order.,unclassified,0,0,0,0,0,0,0,0
85,2,It's a great spot to grab food and head over to Parc Lafontaine.,candidate matches,0,0,0,0,1,0,1,0
85,3,We dropped in on a Sunday afternoon (around 2:00pm) and it was busy.,candidate matches,0,0,0,0,0,1,0,0
85,4,We lucked out and snagged two tables at their patio outside.,unclassified,0,0,0,0,0,0,0,0
85,5,The menu is up on the walls; the menu du jour is a nice change up.,unclassified,0,0,0,0,0,0,0,0
85,6,"They had three options (calamari, mixed combo, beef brochette and salmon).",unclassified,0,0,0,0,0,0,0,0
85,7,Trip #1 - Combo mixte ($14.00) - such a good deal.,unclassified,0,0,0,0,0,0,0,0
85,8,"You get a salad, fries and meat; chicken (two thighs and a drumstick), pork chops and sausage.",candidate matches,1,1,0,0,0,1,0,0
85,9,I have no idea how you can finish this alone but it's perfect for sharing.,unclassified,0,0,0,0,0,0,0,0
85,10,"Pork chops were incredibly tender, sausage had a nice bit of heat and the chicken was moist.",candidate matches,1,0,0,0,0,0,0,0
85,11,Get it piquant (spicy!).,unclassified,0,0,0,0,0,0,0,0
85,12,- 4x Natas ($1.50) - still as good and creamy as last time.,candidate matches,1,0,0,0,0,0,0,0
85,13,Totally hit the spot.,unclassified,0,0,0,0,0,0,0,0
85,14,Trip #2 - Tony alves (#1) ($15.00) - whole chicken.,candidate matches,1,0,0,0,0,1,0,0
85,15,We got it spicy.,candidate matches,0,0,0,0,0,1,0,0
85,16,"A little greasy but overall, pretty good.",unclassified,0,0,0,0,0,0,0,0
85,17,- Grilled calamari ($15.00) - this took forever to come out and it was a really small portion.,unclassified,0,0,0,0,0,0,0,0
85,18,Quite oily but not bad.,candidate matches,0,0,0,0,0,1,0,0
85,19,Probably not worth the price point.,unclassified,0,0,0,0,0,0,0,0
85,20,Stick with the chicken.,candidate matches,1,1,0,0,0,0,0,0
85,21,- A salada matilde (#10) ($9.00 large) - we got a large salad without the chicken.,candidate matches,1,0,1,0,0,1,0,0
85,22,The best part was the homemade honey Dijon salad.,candidate matches,1,0,0,0,0,1,0,0
85,23,"- Bon, les Portugais font de la poutine ($14.00 large) - poutine with São Jorge cheese, chicken and grilled sausage.",candidate matches,1,0,0,0,0,0,0,0
85,24,This was the best out of three poutines we ate (the other two were from La Banquise).,candidate matches,1,1,0,0,0,1,1,0
85,25,"Good fries, good cheese and tender meats.",candidate matches,1,0,1,0,0,1,0,0
85,26,A small ($9.00) is more than enough.,unclassified,0,0,0,0,0,0,0,0
85,27,- 2x Le p'tit talbot (#5) ($6.00) - chicken sandwich for my cousin's road trip home.,unclassified,0,0,0,0,0,0,0,0
85,28,- J'adore mon choriço (#7) ($12.00) - an entire grilled sausage.,candidate matches,1,0,0,0,0,0,0,0
85,29,They put spicy sauce on this as well.,unclassified,0,0,0,0,0,0,0,0
85,30,Good flavour and well spiced.,candidate matches,1,0,1,0,0,0,0,0
85,31,- Pain grand-mère ($4.00 for 12) - my aunt bought a dozen Portuguese buns for home.,unclassified,0,0,0,0,0,0,0,0
85,32,"- Natas ($1.50), coconut tart ($1.50), peach tart ($2.30) and almond tart ($2.30) - had to get my nata fix in!",candidate matches,1,0,0,0,0,0,0,0
85,33,Still so good and creamy.,candidate matches,1,0,0,0,0,0,0,0
85,34,Other tarts hit the spot.,candidate matches,1,0,0,0,0,0,0,0
85,35,Always come back to MPM to satisfy my Portuguese cravings.,unclassified,0,0,0,0,0,0,0,0
86,1,I had a difficult time figuring out which Portuguese place to hit up with my limited time in Montreal.,candidate matches,0,0,0,0,0,0,1,1
86,2,"Should I go to good 'ol reliable, favourite Romados or try one of the new players in town?",unclassified,0,0,0,0,0,0,0,0
86,3,"After much debate, I decided to check out Ma Pouille Mouillée as I kept on reading so many great things about them.",candidate matches,0,0,0,1,0,0,1,0
86,4,"Located across the street from La Banquise, the inside is actually quite spacious.",candidate matches,0,0,0,0,0,0,1,0
86,5,Several tables to sit at but be like everyone else and take it to Parc Lafontaine for an impromptu picnic.,candidate matches,0,0,0,0,1,1,0,0
86,6,Hours are bomb.,unclassified,0,0,0,0,0,0,0,0
86,7,Everyday open early and late till 10:00pm!,unclassified,0,0,0,0,0,0,0,0
86,8,The menu is up on the wall and prices already includes all the taxes!,candidate matches,0,0,1,0,0,0,0,0
86,9,Stand in line and order.,unclassified,0,0,0,0,0,0,0,0
86,10,It's like an assembly line.,candidate matches,0,0,0,1,0,0,0,0
86,11,"As you make your way down, the till is at the end where you can grab drinks and desserts.",unclassified,0,0,0,0,0,0,0,0
86,12,- Le Louis Cyr (#2) ($11.00) - half a chicken with fries and salad.,candidate matches,1,0,1,0,0,1,0,0
86,13,Portion size is huge!,unclassified,0,0,0,0,0,0,0,0
86,14,A mountainous amount of fries and chicken.,candidate matches,1,0,1,0,0,1,0,0
86,15,I should mention that I attempted to eat all this by myself - don't try this at home folks.,unclassified,0,0,0,0,0,0,0,0
86,16,Slather on the spicy sauce.,unclassified,0,0,0,0,0,0,0,0
86,17,"Chicken was flavourful, tender and moist for the most part.",candidate matches,1,1,0,0,0,0,1,0
86,18,Couple pieces of white meat that were too dry.,candidate matches,1,0,0,0,0,0,0,0
86,19,The salad was great and the vinaigrette was addictively delicious - Natas ($1.50) - natas are in the back near the counter so don't forget to order one.,candidate matches,1,0,1,0,0,0,0,0
86,20,"Man, I miss good natas.",candidate matches,1,0,0,0,0,0,0,0
86,21,This one was superb.,unclassified,0,0,0,0,0,0,0,0
86,22,"Perfect amount of sweetness, flaky and slightly torched.",candidate matches,1,0,0,0,0,0,0,0
86,23,"Make sure you go to at least one of the many, many Portuguese places while you're in town.",unclassified,0,0,0,0,0,0,0,0
87,1,"Glad we ""chickened out"" and tried Ma Poule Mouillée.",candidate matches,1,0,0,1,0,0,1,0
87,2,"With a fun shop name, this is now among the most popular Portuguese chicken rotisseries in Montréal.",candidate matches,0,0,0,0,0,0,1,0
87,3,"Despite no lineup in the mid-afternoon, it was still quite packed with happy diners & folks ordering takeout.",candidate matches,0,0,0,1,1,1,0,0
87,4,A whiff of aroma came from the rotisserie as it turned open whole chickens in unison.,candidate matches,1,0,0,0,0,0,1,0
87,5,Staff at the counter happily processed food orders.,candidate matches,0,1,0,0,0,1,0,0
87,6,"For takeout, I had their famous poutine with Sãn Jorge cheese, chorizo & grilled chicken.",candidate matches,1,1,1,0,0,1,1,0
87,7,"At the pastry display, I couldn't help but try their Portuguese egg tarts (natas).",candidate matches,1,0,0,0,0,0,0,0
87,8,A collective assembly of the shop's best offerings!,unclassified,0,0,0,0,0,0,0,0
87,9,Egg tarts were loaded with sweet doughy custard and a crackly crust composed of flaky layers.,candidate matches,1,0,0,0,0,0,0,0
87,10,The packed poutine was oozing from the container with toppings.,candidate matches,1,1,0,0,0,1,1,0
87,11,"Its pulled chicken was moist with seasoned slow-cooked grill flavour, which was more noticeable than the chorizo slices.",candidate matches,1,0,0,0,0,0,0,0
87,12,"It blended well in melted cheeses, gravy & spicy sauce over the fries.",candidate matches,1,0,0,0,0,0,0,0
87,13,I noticed the saltiness of Quebec food along with its bold flavours.,candidate matches,1,0,0,0,0,0,0,0
87,14,"For $12, it's amazing that the ""small"" poutine was enough for two meals.",candidate matches,1,1,1,0,0,1,1,0
87,15,Bravo to the owner Tony for turning his passion for Portuguese chicken into one of the most popular cheap eat-outs in town.,candidate matches,1,0,0,0,0,0,1,0
88,1,"Ma Poule Mouillée, can you expand to the US?",candidate matches,0,0,0,1,0,0,1,0
88,2,We need restaurants like this.,candidate matches,0,0,0,0,1,1,1,0
88,3,We ordered poutine and it was one of the best poutines I ever had.,candidate matches,1,1,0,0,0,1,1,0
88,4,"The chicken was moist, the cheese curds were plenty, and the gravy soaked in the fries was so delicious.",candidate matches,1,1,1,0,0,1,0,0
88,5,Everything just works for this dish perfectly.,unclassified,0,0,0,0,0,0,0,0
89,1,"I came to Ma Poule Mouillée for dinner a while ago and got Number 8: Bon, Les Portugais Font De La Poutine, Petit.",candidate matches,0,1,0,1,0,0,1,0
89,2,The rotisserie chicken in the poutine was excellent.,candidate matches,1,1,1,0,0,1,1,0
89,3,"It had nice flavour, quality bits and pieces of chicken, good fries, gravy, and cheese, and everything was good together.",candidate matches,1,1,1,0,1,1,0,0
89,4,It was also an extremely high value meal and the food is enough for two people.,candidate matches,1,0,1,0,1,1,0,0
89,5,This is a must try stop in Montreal and I'd give it 9.3/10,candidate matches,0,0,0,0,0,0,1,0
90,1,"I came here for dinner recently and got Number 8: Bon, Les Portugais Font De La Poutine, Petit.",candidate matches,0,1,0,0,0,0,0,0
90,2,The rotisserie chicken in the poutine was excellent.,candidate matches,1,1,1,0,0,1,1,0
90,3,"It had nice flavour, quality bits and pieces of chicken, good fries, gravy, and cheese, and everything was good together.",candidate matches,1,1,1,0,1,1,0,0
90,4,It was also an extremely high value meal as it only cost $11 and I only finished ~half in one meal.,candidate matches,1,0,1,0,0,0,0,0
91,1,"Took forever but was soooo good definitely recommend the poutine and the bakery section, cappuccino was so yummy",candidate matches,1,1,1,0,0,1,1,0
92,1,No parking and there is a line up great food - worth the 45 minute drive .,candidate matches,0,0,0,0,1,1,0,0
92,2,The staff is really friendly .,candidate matches,0,1,0,0,0,0,0,0
92,3,The place is small and priced reasonably.,candidate matches,1,0,1,0,1,1,1,0
92,4,The chicken is amazing.,candidate matches,1,1,0,0,0,0,1,0
92,5,This one of the best places in Montreal for Portuguese chicken .,candidate matches,1,0,0,0,0,0,1,1
92,6,They have amazing fries.,candidate matches,1,0,1,0,0,0,0,0
92,7,There Peri peri sauce is to die for They only thing is it hard to get a table so prepared for take out.,unclassified,0,0,0,0,0,0,0,0
92,8,This is a real winner,candidate matches,0,0,0,0,0,0,1,0
94,1,I ordered the poutine and the chicken with fries.,candidate matches,1,1,1,0,0,1,1,0
94,2,"The poutine was well seasoned, lots of gravy and was a good price for the portion.",candidate matches,1,0,1,0,0,1,1,0
94,3,But the other meal -- it was dry and lacked flavour.,candidate matches,1,0,1,0,1,1,0,0
94,4,"I ended up going back to the restaurant to ask for some extra gravy and hot sauce, which made it better but it was more of a Poule Sechée than Poule Mouillée.",candidate matches,1,1,0,1,0,1,1,0
94,5,"Overall, I probably won't come back because I've had better but it's definitely not a bad spot, just not for me.",unclassified,0,0,0,0,0,0,0,0
95,1,"When I am in Montreal, I eat...and eat...and eat....I try as many restaurants as I can, sometimes, just a small sample of each...just so I can savor the particular flavors....",candidate matches,0,1,0,0,0,0,1,0
95,2,I had heard about this chicken place and I needed to try it.,candidate matches,1,1,0,0,0,0,1,0
95,3,"It's a casual place with a funky menu, so you can pick a meal by the ""name"".",candidate matches,0,0,0,0,1,0,1,0
95,4,"Opened to the public since July 29, 2013, Ma Poule Mouillée is a great casual restaurant on Le Plateau Mont-Royal.",candidate matches,0,0,0,1,0,0,1,0
95,5,"The history goes like this.....from a young age, Chief Tony Alves was working with his uncle who had a restaurant.",unclassified,0,0,0,0,0,0,0,0
95,6,From that moment he permeated every movement his uncle baker made and learned every he could.,unclassified,0,0,0,0,0,0,0,0
95,7,"With a dream and a clear idea in mind, Tony Alves did not hesitate a second to open his own restaurant.",unclassified,0,0,0,0,0,0,0,0
95,8,"From then on, chef Alves learned to conceive a very special spicy sauce.",unclassified,0,0,0,0,0,0,0,0
95,9,"For, as the chef says, it is the sauce that makes the difference, because everyone is able to grill a chicken.",candidate matches,1,0,0,0,0,0,0,0
95,10,I really enjoyed this delicious Portuguese chicken roasted on charcoal.,candidate matches,1,0,0,0,0,0,1,0
97,1,"Super duper long lines at both lunch and dinner, try to get there early!",unclassified,0,0,0,0,0,0,0,0
97,2,"Line moves fairly quickly, it's just a bummer to wait in the heat or rain, bring a bottle of water or umbrella Very simple and casual interior.",candidate matches,0,1,0,1,0,0,0,0
97,3,One large table to seat 6 and the rest are bar seating around the perimeter.,unclassified,0,0,0,0,0,0,0,0
97,4,"Try to decide on your meal while in line, the staff taking your order don't speak much English so you'll need to give them a number.",candidate matches,0,1,0,0,0,1,0,0
97,5,You can customize your order with a bunch of sides.,unclassified,0,0,0,0,0,0,0,0
97,6,I highly recommend the potatoes over the fries.,candidate matches,1,0,1,0,0,0,0,0
97,7,They are LEGIT.,unclassified,0,0,0,0,0,0,0,0
97,8,"The roast chicken was solid, like a fancy pollo loco.",candidate matches,1,0,0,0,0,0,0,0
97,9,The hot sauce is a $1 but is worth it for that extra kick.,unclassified,0,0,0,0,0,0,0,0
97,10,"It's not very hot, just adds some nice flavor.",candidate matches,1,0,0,0,0,0,0,0
98,1,Honestly the best poutine i had in Montreal.,candidate matches,1,1,0,0,0,1,1,1
98,2,Chicken js so flavorful and the addition of portuguese sauce is on point.,candidate matches,1,0,0,0,0,0,1,0
98,3,Natas were great too.,unclassified,0,0,0,0,0,0,0,0
98,4,I miss this already.,unclassified,0,0,0,0,0,0,0,0
98,5,Must visit in montreal,candidate matches,0,0,0,0,0,0,1,1
99,1,Best chicken salad I ever had!,candidate matches,1,0,1,0,0,1,0,0
99,2,The chicken is excellent.,candidate matches,1,1,1,0,0,0,1,0
99,3,Our tour guide recommended it.,candidate matches,0,0,0,0,0,0,1,0
99,4,Great choice!,unclassified,0,0,0,0,0,0,0,0
100,1,Absolutely fantastic.,unclassified,0,0,0,0,0,0,0,0
100,2,"I had the half chicken with rice and potatoes, and the flavours were just amazing.",candidate matches,1,1,1,0,0,1,0,0
100,3,"The chicken came off the bone so nicely, and the rice and potatoes were extremely delicious.",candidate matches,1,1,1,0,1,0,0,0
100,4,"The place itself is nice on the inside too, and the server was quite helpful in explaining their most popular dishes.",candidate matches,1,1,1,0,1,0,1,0
